Filename,Touches
sre2020/venv/lib/python2.7/site-packages/chardet/big5prober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/big5prober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/chardistribution.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/chardistribution.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/charsetgroupprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/charsetgroupprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/charsetprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/charsetprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/cli/__init__.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/cli/__init__.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/cli/chardetect.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/cli/chardetect.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/codingstatemachine.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/codingstatemachine.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/compat.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/compat.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/cp949prober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/cp949prober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/enums.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/enums.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/escprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/escprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/escsm.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/escsm.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/eucjpprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/eucjpprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/euckrfreq.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/euckrfreq.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/euckrprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/euckrprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/euctwfreq.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/euctwfreq.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/euctwprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/euctwprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/gb2312freq.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/gb2312freq.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/gb2312prober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/gb2312prober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/hebrewprober.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/hebrewprober.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/jisfreq.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/jisfreq.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/jpcntx.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/jpcntx.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/langbulgarianmodel.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/langbulgarianmodel.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/langcyrillicmodel.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/langcyrillicmodel.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/langgreekmodel.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/langgreekmodel.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/langhebrewmodel.py,1
sre2020/venv/lib/python2.7/site-packages/chardet/langhebrewmodel.pyc,1
sre2020/venv/lib/python2.7/site-packages/chardet/langhungarianmodel.py,1
